Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Mean,Perim
Station6,AlcianBlue,Heavy,2021.07,16,23,33.065,1.438,0.088,255,4.514
Station6,AlcianBlue,Heavy,2021.07,17,22,27.81,1.264,0.074,255,3.932
Station6,AlcianBlue,Heavy,2021.07,18,2,6.53,3.265,0.017,255,6.686
Station6,AlcianBlue,Heavy,2021.07,19,44,46.878,1.065,0.125,255,3.69
Station6,AlcianBlue,Heavy,2021.07,2,10,11.004,1.1,0.029,255,4.367
Station6,AlcianBlue,Heavy,2021.07,20,30,34.521,1.151,0.092,255,3.837
Station6,AlcianBlue,Heavy,2021.07,21,31,38.241,1.234,0.102,255,3.822
Station6,AlcianBlue,Heavy,2021.07,22,15,22.216,1.481,0.059,255,4.164
Station6,AlcianBlue,Heavy,2021.07,23,16,20.343,1.271,0.054,255,3.632
Station6,AlcianBlue,Heavy,2021.07,24,35,36.811,1.052,0.098,255,3.4
Station6,AlcianBlue,Heavy,2021.07,25,29,45.057,1.554,0.12,255,4.407
Station6,AlcianBlue,Heavy,2021.07,26,6,4.162,0.694,0.011,255,2.954
Station6,AlcianBlue,Heavy,2021.07,27,9,18.366,2.041,0.049,255,5.154
Station6,AlcianBlue,Heavy,2021.07,28,15,18.73,1.249,0.05,255,3.84
Station6,AlcianBlue,Heavy,2021.07,29,25,24.48,0.979,0.065,255,3.411
Station6,AlcianBlue,Heavy,2021.07,3,11,11.941,1.086,0.032,255,3.516
Station6,AlcianBlue,Heavy,2021.07,30,67,82.804,1.236,0.221,255,3.748
Station6,AlcianBlue,Heavy,2021.07,31,72,72.711,1.01,0.194,255,3.546
Station6,AlcianBlue,Heavy,2021.07,32,19,21.696,1.142,0.058,255,3.914
Station6,AlcianBlue,Heavy,2021.07,33,9,10.588,1.176,0.028,255,3.806
Station6,AlcianBlue,Heavy,2021.07,34,15,20.135,1.342,0.054,255,4.167
Station6,AlcianBlue,Heavy,2021.07,35,16,16.909,1.057,0.045,255,3.773
Station6,AlcianBlue,Heavy,2021.07,36,13,14.854,1.143,0.04,255,3.779
Station6,AlcianBlue,Heavy,2021.07,37,17,18.106,1.065,0.048,255,3.527
Station6,AlcianBlue,Heavy,2021.07,38,3,1.769,0.59,0.005,255,2.774
Station6,AlcianBlue,Heavy,2021.07,39,2,2.367,1.184,0.006,255,3.552
Station6,AlcianBlue,Heavy,2021.07,4,18,23.049,1.28,0.061,255,4.008
Station6,AlcianBlue,Heavy,2021.07,40,16,13.97,0.873,0.037,255,3.193
Station6,AlcianBlue,Heavy,2021.07,41,4,3.616,0.904,0.01,255,3.742
Station6,AlcianBlue,Heavy,2021.07,42,25,40.453,1.618,0.108,255,4.305
Station6,AlcianBlue,Heavy,2021.07,43,1,2.055,2.055,0.005,255,5.129
Station6,AlcianBlue,Heavy,2021.07,44,15,24.037,1.602,0.064,255,4.8
Station6,AlcianBlue,Heavy,2021.07,45,5,9.599,1.92,0.026,255,5.373
Station6,AlcianBlue,Heavy,2021.07,46,10,15.635,1.563,0.042,255,4.789
Station6,AlcianBlue,Heavy,2021.07,47,7,7.57,1.081,0.02,255,3.558
Station6,AlcianBlue,Heavy,2021.07,48,35,48.257,1.379,0.129,255,4.236
Station6,AlcianBlue,Heavy,2021.07,49,15,21.462,1.431,0.057,255,4.291
Station6,AlcianBlue,Heavy,2021.07,5,14,23.881,1.706,0.064,255,4.89
Station6,AlcianBlue,Heavy,2021.07,50,14,16.779,1.199,0.045,255,3.731
Station6,AlcianBlue,Heavy,2021.07,6,9,3.72,0.413,0.01,255,2.212
Station6,AlcianBlue,Heavy,2021.07,7,25,39.152,1.566,0.104,255,4.554
Station6,AlcianBlue,Heavy,2021.07,8,19,21.254,1.119,0.057,255,3.742
Station6,AlcianBlue,Heavy,2021.07,9,7,9.105,1.301,0.024,255,4.158
Station6,AlcianBlue,Heavy,2022.05,1,13,15.479,1.191,0.041,255,3.868
Station6,AlcianBlue,Heavy,2022.05,2,18,33.481,1.86,0.089,255,4.93
Station6,AlcianBlue,Heavy,2022.05,3,28,29.969,1.07,0.08,255,3.532
Station6,AlcianBlue,Heavy,2022.05,4,2,5.359,2.68,0.014,255,6.572
Station6,AlcianBlue,Heavy,2022.05,5,3,5.307,1.769,0.014,255,4.895
Station6,AlcianBlue,Heavy,2022.05,6,5,3.668,0.734,0.01,255,3.169
Station6,AlcianBlue,Heavy,2022.05,7,17,15.505,0.912,0.041,255,3.341
Station6,AlcianBlue,Heavy,2022.05,8,32,34.261,1.071,0.091,255,3.52
Station6,AlcianBlue,Heavy,2022.05,9,3,1.795,0.598,0.005,255,2.806
Station6,AlcianBlue,Heavy,2022.05,10,14,26.119,1.866,0.07,255,4.763
Station6,AlcianBlue,Heavy,2022.05,11,8,5.203,0.65,0.014,255,2.807
Station6,AlcianBlue,Heavy,2022.05,12,26,36.212,1.393,0.096,255,4.314
Station6,AlcianBlue,Heavy,2022.05,13,18,13.866,0.77,0.037,255,2.97
Station6,AlcianBlue,Heavy,2022.05,14,15,19.407,1.294,0.052,255,3.736
Station6,AlcianBlue,Heavy,2022.05,15,5,3.512,0.702,0.009,255,2.892
Station6,AlcianBlue,Heavy,2022.05,16,14,19.173,1.369,0.051,255,4.2
Station6,AlcianBlue,Heavy,2022.05,17,25,24.792,0.992,0.066,255,3.527
Station6,AlcianBlue,Heavy,2022.05,18,3,1.275,0.425,0.003,255,2.21
Station6,AlcianBlue,Heavy,2022.05,19,10,10.874,1.087,0.029,255,3.665
Station6,AlcianBlue,Heavy,2022.05,20,16,14.854,0.928,0.04,255,3.371
Station6,AlcianBlue,Heavy,2022.05,21,21,17.456,0.831,0.046,255,3.233
Station6,AlcianBlue,Heavy,2022.05,22,8,7.258,0.907,0.019,255,3.21
Station6,AlcianBlue,Heavy,2022.05,23,4,6.686,1.671,0.018,255,4.972
Station6,AlcianBlue,Heavy,2022.05,24,7,5.983,0.855,0.016,255,3.11
Station6,AlcianBlue,Heavy,2022.05,25,10,4.11,0.411,0.011,255,2.187
Station6,AlcianBlue,Heavy,2022.05,26,17,31.504,1.853,0.084,255,4.943
Station6,AlcianBlue,Heavy,2022.05,27,6,3.07,0.512,0.008,255,2.226
Station6,AlcianBlue,Heavy,2022.05,28,8,6.816,0.852,0.018,255,3.194
Station6,AlcianBlue,Heavy,2022.05,29,35,37.123,1.061,0.099,255,3.688
Station6,AlcianBlue,Heavy,2022.05,30,17,19.147,1.126,0.051,255,3.645
Station6,AlcianBlue,Heavy,2022.06,1,5,7.102,1.42,0.019,255,4.205
Station6,AlcianBlue,Heavy,2022.06,2,15,21.8,1.453,0.058,255,4.216
Station6,AlcianBlue,Heavy,2022.06,3,15,20.604,1.374,0.055,255,4.084
Station6,AlcianBlue,Heavy,2022.06,4,5,6.009,1.202,0.016,255,3.651
Station6,AlcianBlue,Heavy,2022.06,5,3,1.613,0.538,0.004,255,2.501
Station6,AlcianBlue,Heavy,2022.06,6,10,10.926,1.093,0.029,255,3.567
Station6,AlcianBlue,Heavy,2022.06,7,4,3.954,0.989,0.011,255,4.075
Station6,AlcianBlue,Heavy,2022.06,8,11,8.793,0.799,0.023,255,3.098
Station6,AlcianBlue,Heavy,2022.06,9,2,0.702,0.351,0.002,255,2.081
Station6,AlcianBlue,Heavy,2022.06,10,2,4.422,2.211,0.012,255,5.223
Station6,AlcianBlue,Heavy,2022.06,11,4,2.497,0.624,0.007,255,2.688
Station6,AlcianBlue,Heavy,2022.06,12,4,3.018,0.754,0.008,255,3.087
Station6,AlcianBlue,Heavy,2022.06,13,2,6.816,3.408,0.018,255,7.009
Station6,AlcianBlue,Heavy,2022.06,14,5,10.666,2.133,0.028,255,5.65
Station6,AlcianBlue,Heavy,2022.06,15,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Heavy,2022.06,16,11,14.438,1.313,0.038,255,4.362
Station6,AlcianBlue,Heavy,2022.06,17,6,8.559,1.426,0.023,255,3.999
Station6,AlcianBlue,Heavy,2022.06,18,1,1.431,1.431,0.004,255,4.35
Station6,AlcianBlue,Heavy,2022.06,19,14,16.701,1.193,0.044,255,3.551
Station6,AlcianBlue,Heavy,2022.06,20,22,36.759,1.671,0.098,255,4.662
Station6,AlcianBlue,Heavy,2022.06,21,6,4.735,0.789,0.013,255,3.008
Station6,AlcianBlue,Heavy,2022.06,22,9,14.49,1.61,0.039,255,4.156
Station6,AlcianBlue,Heavy,2022.06,23,10,13.736,1.374,0.037,255,4.216
Station6,AlcianBlue,Heavy,2022.06,24,6,12.331,2.055,0.033,255,7.089
Station6,AlcianBlue,Heavy,2022.06,25,7,6.686,0.955,0.018,255,3.498
Station6,AlcianBlue,Heavy,2022.06,26,2,0.806,0.403,0.002,255,3.021
Station6,AlcianBlue,Heavy,2022.06,27,7,7.7,1.1,0.021,255,3.908
Station6,AlcianBlue,Heavy,2022.06,28,6,13.111,2.185,0.035,255,5.705
Station6,AlcianBlue,Heavy,2022.06,29,7,7.336,1.048,0.02,255,3.381
Station6,AlcianBlue,Heavy,2022.06,30,11,15.973,1.452,0.043,255,4.533
Station6,AlcianBlue,Heavy,2022.06,31,4,6.972,1.743,0.019,255,4.317
Station6,AlcianBlue,Heavy,2022.06,32,12,11.941,0.995,0.032,255,3.513
Station6,AlcianBlue,Heavy,2022.11,1,5,8.949,1.79,0.024,255,4.852
Station6,AlcianBlue,Heavy,2022.11,2,8,18.913,2.364,0.05,255,6.136
Station6,AlcianBlue,Heavy,2022.11,3,6,6.946,1.158,0.018,255,3.793
Station6,AlcianBlue,Heavy,2022.11,4,13,24.194,1.861,0.064,255,5.094
Station6,AlcianBlue,Heavy,2022.11,5,5,10.536,2.107,0.028,255,5.209
Station6,AlcianBlue,Heavy,2022.11,6,13,15.713,1.209,0.042,255,3.718
Station6,AlcianBlue,Heavy,2022.11,7,6,15.114,2.519,0.04,255,5.467
Station6,AlcianBlue,Heavy,2022.11,8,9,20.942,2.327,0.056,255,5.933
Station6,AlcianBlue,Heavy,2022.11,9,9,14.412,1.601,0.038,255,4.441
Station6,AlcianBlue,Heavy,2022.11,10,19,25.858,1.361,0.069,255,4.126
Station6,AlcianBlue,Heavy,2022.11,11,18,28.59,1.588,0.076,255,4.722
Station6,AlcianBlue,Heavy,2022.11,12,3,4.709,1.57,0.013,255,4.261
Station6,AlcianBlue,Heavy,2022.11,13,5,5.229,1.046,0.014,255,3.378
Station6,AlcianBlue,Heavy,2022.11,14,17,24.428,1.437,0.065,255,4.372
Station6,AlcianBlue,Heavy,2022.11,15,8,19.225,2.403,0.051,255,5.572
Station6,AlcianBlue,Heavy,2022.11,16,6,10.146,1.691,0.027,255,4.641
Station6,AlcianBlue,Heavy,2022.11,17,16,18.34,1.146,0.049,255,3.621
Station6,AlcianBlue,Heavy,2022.11,18,4,3.226,0.806,0.009,255,3.306
Station6,AlcianBlue,Heavy,2022.11,19,10,21.254,2.125,0.057,255,5.058
Station6,AlcianBlue,Heavy,2022.11,20,14,23.933,1.71,0.064,255,4.412
Station6,AlcianBlue,Heavy,2022.11,21,6,12.643,2.107,0.034,255,5.281
Station6,AlcianBlue,Heavy,2022.11,22,31,47.164,1.521,0.126,255,4.67
Station6,AlcianBlue,Heavy,2022.11,23,4,8.871,2.218,0.024,255,5.371
Station6,AlcianBlue,Heavy,2022.11,24,11,19.537,1.776,0.052,255,4.737
Station6,AlcianBlue,Heavy,2022.11,25,5,3.304,0.661,0.009,255,3.069
Station6,AlcianBlue,Heavy,2022.11,26,7,7.674,1.096,0.02,255,3.845
Station6,AlcianBlue,Heavy,2022.11,27,8,17.95,2.244,0.048,255,5.499
Station6,AlcianBlue,Heavy,2022.11,28,7,6.27,0.896,0.017,255,3.113
Station6,AlcianBlue,Heavy,2022.11,29,9,15.739,1.749,0.042,255,4.614
Station6,AlcianBlue,Heavy,2022.11,30,3,3.486,1.162,0.009,255,3.875
Station6,AlcianBlue,Heavy,2022.11,31,5,10.016,2.003,0.027,255,5.148
Station6,AlcianBlue,Heavy,2022.11,32,6,11.811,1.968,0.031,255,4.8
Station6,AlcianBlue,Heavy,2022.11,33,10,17.326,1.733,0.046,255,4.618
Station6,AlcianBlue,Light,2022.02,1,11,15.661,1.424,0.042,255,4.552
Station6,AlcianBlue,Light,2022.02,10,12,13.319,1.11,0.035,255,3.956
Station6,AlcianBlue,Light,2022.02,11,7,9.729,1.39,0.026,255,4.187
Station6,AlcianBlue,Light,2022.02,12,10,13.345,1.335,0.036,255,3.98
Station6,AlcianBlue,Light,2022.02,13,13,18.574,1.429,0.049,255,4.515
Station6,AlcianBlue,Light,2022.02,14,11,18.73,1.703,0.05,255,5.254
Station6,AlcianBlue,Light,2022.02,15,17,18.47,1.086,0.049,255,3.986
Station6,AlcianBlue,Light,2022.02,16,14,12.903,0.922,0.034,255,3.47
Station6,AlcianBlue,Light,2022.02,17,10,14.802,1.48,0.039,255,4.375
Station6,AlcianBlue,Light,2022.02,18,9,4.422,0.491,0.012,255,2.491
Station6,AlcianBlue,Light,2022.02,19,8,7.674,0.959,0.02,255,4.295
Station6,AlcianBlue,Light,2022.02,2,3,4.188,1.396,0.011,255,4.743
Station6,AlcianBlue,Light,2022.02,20,6,7.882,1.314,0.021,255,3.923
Station6,AlcianBlue,Light,2022.02,21,14,11.316,0.808,0.03,255,3.252
Station6,AlcianBlue,Light,2022.02,22,8,11.837,1.48,0.032,255,4.291
Station6,AlcianBlue,Light,2022.02,23,24,29.839,1.243,0.079,255,4.423
Station6,AlcianBlue,Light,2022.02,24,13,27.784,2.137,0.074,255,5.764
Station6,AlcianBlue,Light,2022.02,25,8,10.38,1.297,0.028,255,4.32
Station6,AlcianBlue,Light,2022.02,26,10,10.458,1.046,0.028,255,3.272
Station6,AlcianBlue,Light,2022.02,27,21,44.589,2.123,0.119,255,5.311
Station6,AlcianBlue,Light,2022.02,28,13,14.464,1.113,0.039,255,3.659
Station6,AlcianBlue,Light,2022.02,29,14,16.077,1.148,0.043,255,3.885
Station6,AlcianBlue,Light,2022.02,3,26,47.347,1.821,0.126,255,4.835
Station6,AlcianBlue,Light,2022.02,30,26,39.074,1.503,0.104,255,4.307
Station6,AlcianBlue,Light,2022.02,31,20,20.604,1.03,0.055,255,3.808
Station6,AlcianBlue,Light,2022.02,32,16,30.125,1.883,0.08,255,4.936
Station6,AlcianBlue,Light,2022.02,33,8,11.082,1.385,0.03,255,4.341
Station6,AlcianBlue,Light,2022.02,34,11,12.669,1.152,0.034,255,3.87
Station6,AlcianBlue,Light,2022.02,4,11,13.918,1.265,0.037,255,4.102
Station6,AlcianBlue,Light,2022.02,5,20,30.671,1.534,0.082,255,4.46
Station6,AlcianBlue,Light,2022.02,6,18,22.633,1.257,0.06,255,4.501
Station6,AlcianBlue,Light,2022.02,7,30,43.002,1.433,0.115,255,4.585
Station6,AlcianBlue,Light,2022.02,8,17,20.421,1.201,0.054,255,4.083
Station6,AlcianBlue,Light,2022.02,9,10,8.923,0.892,0.024,255,3.36
Station6,AlcianBlue,Light,2021.07,1,5,8.715,1.743,0.023,255,4.551
Station6,AlcianBlue,Light,2021.07,10,12,19.485,1.624,0.052,255,4.844
Station6,AlcianBlue,Light,2021.07,11,14,17.976,1.284,0.048,255,3.924
Station6,AlcianBlue,Light,2021.07,12,36,55.775,1.549,0.149,255,4.314
Station6,AlcianBlue,Light,2021.07,13,14,12.643,0.903,0.034,255,3.099
Station6,AlcianBlue,Light,2021.07,14,11,24.766,2.251,0.066,255,5.491
Station6,AlcianBlue,Light,2021.07,15,9,7.83,0.87,0.021,255,3.54
Station6,AlcianBlue,Light,2021.07,16,7,6.322,0.903,0.017,255,3.091
Station6,AlcianBlue,Light,2021.07,17,7,9.677,1.382,0.026,255,3.878
Station6,AlcianBlue,Light,2021.07,18,2,2.601,1.301,0.007,255,4.047
Station6,AlcianBlue,Light,2021.07,19,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2021.07,2,16,19.563,1.223,0.052,255,4.071
Station6,AlcianBlue,Light,2021.07,20,8,18.028,2.254,0.048,255,5.051
Station6,AlcianBlue,Light,2021.07,22,9,5.905,0.656,0.016,255,2.961
Station6,AlcianBlue,Light,2021.07,23,5,2.055,0.411,0.005,255,2.215
Station6,AlcianBlue,Light,2021.07,24,3,4.214,1.405,0.011,255,4.851
Station6,AlcianBlue,Light,2021.07,25,12,11.342,0.945,0.03,255,3.449
Station6,AlcianBlue,Light,2021.07,26,3,2.133,0.711,0.006,255,2.761
Station6,AlcianBlue,Light,2021.07,27,10,20.265,2.027,0.054,255,5.197
Station6,AlcianBlue,Light,2021.07,28,11,17.69,1.608,0.047,255,4.899
Station6,AlcianBlue,Light,2021.07,29,22,18.444,0.838,0.049,255,3.255
Station6,AlcianBlue,Light,2021.07,3,3,3.876,1.292,0.01,255,4.628
Station6,AlcianBlue,Light,2021.07,30,6,10.666,1.778,0.028,255,4.882
Station6,AlcianBlue,Light,2021.07,31,41,71.228,1.737,0.19,255,4.76
Station6,AlcianBlue,Light,2021.07,32,1,0.416,0.416,0.001,255,2.981
Station6,AlcianBlue,Light,2021.07,33,2,1.171,0.585,0.003,255,2.698
Station6,AlcianBlue,Light,2021.07,34,5,5.879,1.176,0.016,255,4.339
Station6,AlcianBlue,Light,2021.07,35,29,37.799,1.303,0.101,255,4.226
Station6,AlcianBlue,Light,2021.07,36,13,14.178,1.091,0.038,255,3.687
Station6,AlcianBlue,Light,2021.07,37,19,22.867,1.204,0.061,255,3.611
Station6,AlcianBlue,Light,2021.07,38,23,25.78,1.121,0.069,255,3.339
Station6,AlcianBlue,Light,2021.07,39,10,10.874,1.087,0.029,255,3.687
Station6,AlcianBlue,Light,2021.07,4,3,4.657,1.552,0.012,255,4.869
Station6,AlcianBlue,Light,2021.07,40,6,10.562,1.76,0.028,255,4.433
Station6,AlcianBlue,Light,2021.07,41,8,17.95,2.244,0.048,255,5.842
Station6,AlcianBlue,Light,2021.07,42,7,6.087,0.87,0.016,255,3.224
Station6,AlcianBlue,Light,2021.07,43,12,18.184,1.515,0.048,255,4.498
Station6,AlcianBlue,Light,2021.07,44,3,5.333,1.778,0.014,255,4.736
Station6,AlcianBlue,Light,2021.07,45,16,18.913,1.182,0.05,255,3.987
Station6,AlcianBlue,Light,2021.07,46,21,27.601,1.314,0.074,255,4.165
Station6,AlcianBlue,Light,2021.07,47,2,2.289,1.145,0.006,255,3.961
Station6,AlcianBlue,Light,2021.07,48,26,41.051,1.579,0.109,255,4.228
Station6,AlcianBlue,Light,2021.07,5,17,21.072,1.24,0.056,255,3.88
Station6,AlcianBlue,Light,2021.07,6,13,23.699,1.823,0.063,255,4.853
Station6,AlcianBlue,Light,2021.07,7,14,20.421,1.459,0.054,255,4.304
Station6,AlcianBlue,Light,2021.07,8,4,7.596,1.899,0.02,255,4.625
Station6,AlcianBlue,Light,2021.07,9,12,13.58,1.132,0.036,255,3.674
Station6,AlcianBlue,Light,2022.05,1,3,1.587,0.529,0.004,255,2.381
Station6,AlcianBlue,Light,2022.05,2,6,8.689,1.448,0.023,255,4.205
Station6,AlcianBlue,Light,2022.05,3,7,14.412,2.059,0.038,255,5.131
Station6,AlcianBlue,Light,2022.05,4,7,14.308,2.044,0.038,255,4.828
Station6,AlcianBlue,Light,2022.05,5,9,10.328,1.148,0.028,255,3.734
Station6,AlcianBlue,Light,2022.05,6,14,19.069,1.362,0.051,255,4.043
Station6,AlcianBlue,Light,2022.05,7,4,3.408,0.852,0.009,255,3.41
Station6,AlcianBlue,Light,2022.05,8,4,3.096,0.774,0.008,255,3.225
Station6,AlcianBlue,Light,2022.05,9,15,21.436,1.429,0.057,255,4.237
Station6,AlcianBlue,Light,2022.05,10,6,1.847,0.308,0.005,255,1.862
Station6,AlcianBlue,Light,2022.05,11,8,11.056,1.382,0.029,255,4.212
Station6,AlcianBlue,Light,2022.05,12,8,6.738,0.842,0.018,255,3.08
Station6,AlcianBlue,Light,2022.05,13,1,0.208,0.208,5.54E-04,255,1.463
Station6,AlcianBlue,Light,2022.05,14,5,6.946,1.389,0.018,255,3.829
Station6,AlcianBlue,Light,2022.05,15,17,18.574,1.093,0.049,255,3.609
Station6,AlcianBlue,Light,2022.05,16,18,28.616,1.59,0.076,255,4.489
Station6,AlcianBlue,Light,2022.05,17,3,3.902,1.301,0.01,255,4.565
Station6,AlcianBlue,Light,2022.05,18,4,3.85,0.963,0.01,255,4.069
Station6,AlcianBlue,Light,2022.05,19,11,21.306,1.937,0.057,255,5.175
Station6,AlcianBlue,Light,2022.05,20,4,3.408,0.852,0.009,255,3.41
Station6,AlcianBlue,Light,2022.05,21,9,5.827,0.647,0.016,255,2.725
Station6,AlcianBlue,Light,2022.05,22,3,3.72,1.24,0.01,255,3.951
Station6,AlcianBlue,Light,2022.05,23,13,15.349,1.181,0.041,255,3.742
Station6,AlcianBlue,Light,2022.05,24,4,7.57,1.893,0.02,255,4.602
Station6,AlcianBlue,Light,2022.05,25,12,14.568,1.214,0.039,255,3.645
Station6,AlcianBlue,Light,2022.05,26,10,12.669,1.267,0.034,255,3.946
Station6,AlcianBlue,Light,2022.05,27,17,17.43,1.025,0.046,255,3.541
Station6,AlcianBlue,Light,2022.05,28,6,8.065,1.344,0.021,255,4.258
Station6,AlcianBlue,Light,2022.05,29,1,1.977,1.977,0.005,255,5.129
Station6,AlcianBlue,Light,2022.05,30,8,5.593,0.699,0.015,255,2.764
Station6,AlcianBlue,Light,2022.06,1,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,2,1,4.527,4.527,0.012,255,10.352
Station6,AlcianBlue,Light,2022.06,3,5,10.848,2.17,0.029,255,6.413
Station6,AlcianBlue,Light,2022.06,4,5,11.759,2.352,0.031,255,6.299
Station6,AlcianBlue,Light,2022.06,5,3,9.365,3.122,0.025,255,6.825
Station6,AlcianBlue,Light,2022.06,6,2,2.237,1.119,0.006,255,3.799
Station6,AlcianBlue,Light,2022.06,7,2,7.596,3.798,0.02,255,7.76
Station6,AlcianBlue,Light,2022.06,8,11,14.282,1.298,0.038,255,3.922
Station6,AlcianBlue,Light,2022.06,9,11,12.305,1.119,0.033,255,3.666
Station6,AlcianBlue,Light,2022.06,10,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,11,7,10.822,1.546,0.029,255,4.817
Station6,AlcianBlue,Light,2022.06,12,3,8.715,2.905,0.023,255,6.458
Station6,AlcianBlue,Light,2022.06,13,2,5.229,2.614,0.014,255,6.344
Station6,AlcianBlue,Light,2022.06,14,10,9.495,0.95,0.025,255,3.733
Station6,AlcianBlue,Light,2022.06,15,7,9.157,1.308,0.024,255,4.149
Station6,AlcianBlue,Light,2022.06,16,2,3.954,1.977,0.011,255,4.968
Station6,AlcianBlue,Light,2022.06,17,1,0.338,0.338,9.01E-04,255,2.242
Station6,AlcianBlue,Light,2022.06,18,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,19,7,11.915,1.702,0.032,255,4.377
Station6,AlcianBlue,Light,2022.06,20,3,5.931,1.977,0.016,255,4.363
Station6,AlcianBlue,Light,2022.06,21,2,1.535,0.767,0.004,255,2.954
Station6,AlcianBlue,Light,2022.06,22,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,23,1,0.312,0.312,8.31E-04,255,1.88
Station6,AlcianBlue,Light,2022.06,24,7,5.489,0.784,0.015,255,3.086
Station6,AlcianBlue,Light,2022.06,25,11,14.802,1.346,0.039,255,4.01
Station6,AlcianBlue,Light,2022.06,26,24,20.395,0.85,0.054,255,3.154
Station6,AlcianBlue,Light,2022.06,27,5,14.36,2.872,0.038,255,6.55
Station6,AlcianBlue,Light,2022.06,28,1,1.119,1.119,0.003,255,3.799
Station6,AlcianBlue,Light,2022.06,29,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,30,1,0.26,0.26,6.93E-04,255,1.691
Station6,AlcianBlue,Light,2022.06,31,1,0.416,0.416,0.001,255,2.203
Station6,AlcianBlue,Light,2022.06,32,1,0.884,0.884,0.002,255,3.249
Station6,AlcianBlue,Light,2022.06,33,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.06,34,3,7.7,2.567,0.021,255,6.091
Station6,AlcianBlue,Light,2022.11,1,3,10.172,3.391,0.027,255,6.547
Station6,AlcianBlue,Light,2022.11,2,6,7.466,1.244,0.02,255,4.647
Station6,AlcianBlue,Light,2022.11,3,5,5.541,1.108,0.015,255,3.678
Station6,AlcianBlue,Light,2022.11,4,5,4.865,0.973,0.013,255,3.23
Station6,AlcianBlue,Light,2022.11,5,20,19.693,0.985,0.052,255,3.53
Station6,AlcianBlue,Light,2022.11,6,1,3.538,3.538,0.009,255,9.652
Station6,AlcianBlue,Light,2022.11,7,14,13.97,0.998,0.037,255,3.639
Station6,AlcianBlue,Light,2022.11,8,15,25.208,1.681,0.067,255,4.626
Station6,AlcianBlue,Light,2022.11,9,8,10.094,1.262,0.027,255,3.868
Station6,AlcianBlue,Light,2022.11,10,5,5.359,1.072,0.014,255,3.681
Station6,AlcianBlue,Light,2022.11,11,11,7.57,0.688,0.02,255,2.891
Station6,AlcianBlue,Light,2022.11,12,8,13.736,1.717,0.037,255,5.025
Station6,AlcianBlue,Light,2022.11,13,3,3.486,1.162,0.009,255,3.514
Station6,AlcianBlue,Light,2022.11,14,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.11,15,7,10.198,1.457,0.027,255,4.304
Station6,AlcianBlue,Light,2022.11,16,8,12.851,1.606,0.034,255,4.557
Station6,AlcianBlue,Light,2022.11,17,2,3.98,1.99,0.011,255,7.19
Station6,AlcianBlue,Light,2022.11,18,6,11.498,1.916,0.031,255,4.505
Station6,AlcianBlue,Light,2022.11,19,3,5.645,1.882,0.015,255,4.895
Station6,AlcianBlue,Light,2022.11,20,13,15.895,1.223,0.042,255,3.967
Station6,AlcianBlue,Light,2022.11,21,10,15.036,1.504,0.04,255,5.093
Station6,AlcianBlue,Light,2022.11,22,5,6.452,1.29,0.017,255,3.993
Station6,AlcianBlue,Light,2022.11,23,0,0,NaN,0,NaN,NaN
Station6,AlcianBlue,Light,2022.11,24,1,2.185,2.185,0.006,255,6.097
Station6,AlcianBlue,Light,2022.11,25,5,5.515,1.103,0.015,255,3.91
Station6,AlcianBlue,Light,2022.11,26,9,14.594,1.622,0.039,255,4.422
Station6,AlcianBlue,Light,2022.11,27,10,11.993,1.199,0.032,255,3.729
Station6,AlcianBlue,Light,2022.11,28,7,8.507,1.215,0.023,255,3.767
Station6,AlcianBlue,Light,2022.11,29,8,13.189,1.649,0.035,255,4.189
Station6,AlcianBlue,Light,2022.11,30,8,9.053,1.132,0.024,255,3.84
Station6,AlcianBlue,Light,2022.11,31,8,15.375,1.922,0.041,255,4.906
Station6,AlcianBlue,Light,2022.11,32,6,8.429,1.405,0.022,255,3.999
Station6,AlcianBlue,Light,2022.11,33,16,24.532,1.533,0.065,255,4.252
Station6,CBBG,Heavy,2022.02,1,26,30.047,1.156,0.08,255,3.736
Station6,CBBG,Heavy,2022.02,10,8,10.744,1.343,0.029,255,4.189
Station6,CBBG,Heavy,2022.02,11,48,69.563,1.449,0.185,255,4.267
Station6,CBBG,Heavy,2022.02,12,31,38.059,1.228,0.101,255,4.048
Station6,CBBG,Heavy,2022.02,13,24,32.18,1.341,0.086,255,4.009
Station6,CBBG,Heavy,2022.02,14,68,75.26,1.107,0.2,255,3.852
Station6,CBBG,Heavy,2022.02,15,18,19.927,1.107,0.053,255,3.471
Station6,CBBG,Heavy,2022.02,16,41,49.532,1.208,0.132,255,4.241
Station6,CBBG,Heavy,2022.02,17,32,48.959,1.53,0.13,255,4.635
