Station,CorrectionFor,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station6,AlcianBlue,Light,2022.06,20,107,1884.807,17.615,5.019,27.365
Station6,CBBG,Light,2022.06,21,85,1535.094,18.06,4.088,31.535
Station6,AlcianBlue,Light,2022.06,21,98,2070.682,21.129,5.514,27.105
Station6,CBBG,Light,2022.06,22,69,1538.658,22.299,4.097,35.219
Station6,AlcianBlue,Light,2022.06,22,90,2010.458,22.338,5.354,27.734
Station6,CBBG,Light,2022.06,23,78,1886.134,24.181,5.023,37.946
Station6,AlcianBlue,Light,2022.06,23,116,2302.706,19.851,6.132,29.957
Station6,CBBG,Light,2022.06,24,84,1766.597,21.031,4.704,35.092
Station6,AlcianBlue,Light,2022.06,24,121,2381.374,19.681,6.341,27.543
Station6,CBBG,Light,2022.06,25,76,1754.162,23.081,4.671,36.356
Station6,AlcianBlue,Light,2022.06,25,104,2324.376,22.35,6.19,27.261
Station6,CBBG,Light,2022.06,26,100,1921.358,19.214,5.116,33.935
Station6,AlcianBlue,Light,2022.06,26,90,2093.522,23.261,5.575,32.284
Station6,CBBG,Light,2022.06,27,81,1382.284,17.065,3.681,31.469
Station6,AlcianBlue,Light,2022.06,27,106,1697.399,16.013,4.52,24.254
Station6,CBBG,Light,2022.06,28,73,1741.988,23.863,4.639,36.494
Station6,AlcianBlue,Light,2022.06,28,112,2371.41,21.173,6.315,29.353
Station6,CBBG,Light,2022.06,29,85,1684.027,19.812,4.484,32.785
Station6,AlcianBlue,Light,2022.06,29,99,2107.908,21.292,5.613,27.356
Station6,CBBG,Light,2022.06,30,74,1482.544,20.034,3.948,31.731
Station6,AlcianBlue,Light,2022.06,30,116,2113.632,18.221,5.628,23.41
Station6,CBBG,Light,2022.06,31,83,2142.17,25.809,5.704,42.591
Station6,AlcianBlue,Light,2022.06,31,108,1972.893,18.268,5.254,25.975
Station6,CBBG,Light,2022.06,32,47,899.506,19.138,2.395,34.728
Station6,AlcianBlue,Light,2022.06,32,44,991.311,22.53,2.64,37.553
Station6,CBBG,Light,2022.06,33,79,1536.733,19.452,4.092,33.912
Station6,AlcianBlue,Light,2022.06,33,103,1954.006,18.971,5.203,30.824
Station2,CBBG,Heavy,2022.11,1,1,11.446,11.446,0.03,13.106
Station2,AlcianBlue,Heavy,2022.11,1,1,18.678,18.678,0.05,16.221
Station2,CBBG,Heavy,2022.11,2,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.11,2,2,24.766,12.383,0.066,14.88
Station2,CBBG,Heavy,2022.11,3,1,5.515,5.515,0.015,9.534
Station2,AlcianBlue,Heavy,2022.11,3,3,21.748,7.249,0.058,10.242
Station2,CBBG,Heavy,2022.11,4,33,351.249,10.644,0.935,25.347
Station2,AlcianBlue,Heavy,2022.11,4,48,640.479,13.343,1.706,26.646
Station2,CBBG,Heavy,2022.11,5,2,38.84,19.42,0.103,20.559
Station2,AlcianBlue,Heavy,2022.11,5,3,61.29,20.43,0.163,17.739
Station2,CBBG,Heavy,2022.11,6,40,484.573,12.114,1.29,31.234
Station2,AlcianBlue,Heavy,2022.11,6,57,743.548,13.045,1.98,27.361
Station2,CBBG,Heavy,2022.11,7,10,162.981,16.298,0.434,37.208
Station2,AlcianBlue,Heavy,2022.11,7,2,55.879,27.94,0.149,26.656
Station2,CBBG,Heavy,2022.11,8,30,324.298,10.81,0.864,28.825
Station2,AlcianBlue,Heavy,2022.11,8,1,8.325,8.325,0.022,11.47
Station2,CBBG,Heavy,2022.11,9,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.11,9,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,10,25,303.044,12.122,0.807,27.382
Station2,AlcianBlue,Heavy,2022.11,10,42,497.112,11.836,1.324,23.205
Station2,CBBG,Heavy,2022.11,11,1,12.695,12.695,0.034,15.387
Station2,AlcianBlue,Heavy,2022.11,11,1,17.43,17.43,0.046,15.765
Station2,CBBG,Heavy,2022.11,12,35,357.05,10.201,0.951,26.927
Station2,AlcianBlue,Heavy,2022.11,12,55,604.032,10.982,1.608,23.851
Station2,CBBG,Heavy,2022.11,13,43,357.57,8.316,0.952,23.855
Station2,AlcianBlue,Heavy,2022.11,13,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,14,1,18.054,18.054,0.048,16.142
Station2,AlcianBlue,Heavy,2022.11,14,2,35.38,17.69,0.094,15.953
Station2,CBBG,Heavy,2022.11,15,66,683.559,10.357,1.82,28.317
Station2,AlcianBlue,Heavy,2022.11,15,42,467.846,11.139,1.246,26.231
Station2,CBBG,Heavy,2022.11,16,44,463.241,10.528,1.234,28.12
Station2,AlcianBlue,Heavy,2022.11,16,83,1093.861,13.179,2.913,26.982
Station2,CBBG,Heavy,2022.11,17,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.11,17,3,29.37,9.79,0.078,13.04
Station2,CBBG,Heavy,2022.11,18,1,6.504,6.504,0.017,11.454
Station2,AlcianBlue,Heavy,2022.11,18,1,9.443,9.443,0.025,11.949
Station2,CBBG,Heavy,2022.11,19,27,337.123,12.486,0.898,31.56
Station2,AlcianBlue,Heavy,2022.11,19,64,1019.563,15.931,2.715,29.408
Station2,CBBG,Heavy,2022.11,20,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.11,20,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,21,38,416.363,10.957,1.109,28.871
Station2,AlcianBlue,Heavy,2022.11,21,83,997.711,12.021,2.657,25.384
Station2,CBBG,Heavy,2022.11,22,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.11,22,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,23,38,385.562,10.146,1.027,27.561
Station2,AlcianBlue,Heavy,2022.11,23,51,612.591,12.012,1.631,26.37
Station2,CBBG,Heavy,2022.11,24,28,235.874,8.424,0.628,24.663
Station2,AlcianBlue,Heavy,2022.11,24,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,25,21,287.565,13.694,0.766,38.07
Station2,AlcianBlue,Heavy,2022.11,25,59,751.821,12.743,2.002,31.926
Station2,CBBG,Heavy,2022.11,26,35,379.995,10.857,1.012,28.082
Station2,AlcianBlue,Heavy,2022.11,26,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.11,27,17,167.612,9.86,0.446,28.247
Station2,AlcianBlue,Heavy,2022.11,27,1,6.348,6.348,0.017,12.304
Station2,CBBG,Heavy,2022.11,28,4,36.264,9.066,0.097,29.026
Station2,AlcianBlue,Heavy,2022.11,28,20,188.398,9.42,0.502,23.939
Station2,CBBG,Heavy,2022.11,29,16,152.992,9.562,0.407,24.184
Station2,AlcianBlue,Heavy,2022.11,29,80,995.89,12.449,2.652,25.396
Station2,CBBG,Heavy,2022.11,30,24,268.704,11.196,0.716,29.616
Station2,AlcianBlue,Heavy,2022.11,30,84,997.633,11.877,2.657,24.962
Station2,CBBG,Heavy,2022.11,31,1,33.689,33.689,0.09,27.502
Station2,AlcianBlue,Heavy,2022.11,31,1,57.648,57.648,0.154,29.926
Station2,CBBG,Heavy,2022.11,32,41,392.534,9.574,1.045,26.265
Station2,AlcianBlue,Heavy,2022.11,32,90,1071.93,11.91,2.854,25.48
Station2,CBBG,Light,2022.11,1,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,1,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,2,10,77.445,7.745,0.206,22.918
Station2,AlcianBlue,Light,2022.11,2,45,558.689,12.415,1.488,25.714
Station2,CBBG,Light,2022.11,3,32,362.695,11.334,0.966,28.231
Station2,AlcianBlue,Light,2022.11,3,76,1119.563,14.731,2.981,27.612
Station2,CBBG,Light,2022.11,4,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,4,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,5,17,207.05,12.179,0.551,29.27
Station2,AlcianBlue,Light,2022.11,5,83,1188.007,14.313,3.164,27.936
Station2,CBBG,Light,2022.11,6,40,391.233,9.781,1.042,26.084
Station2,AlcianBlue,Light,2022.11,6,65,868.861,13.367,2.314,26.751
Station2,CBBG,Light,2022.11,7,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,7,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,8,29,283.403,9.773,0.755,25.222
Station2,AlcianBlue,Light,2022.11,8,56,684.938,12.231,1.824,23.978
Station2,CBBG,Light,2022.11,9,33,885.016,26.819,2.357,59.521
Station2,AlcianBlue,Light,2022.11,9,54,1442.456,26.712,3.841,47.13
Station2,CBBG,Light,2022.11,10,35,1134.964,32.428,3.022,61.959
Station2,AlcianBlue,Light,2022.11,10,62,1593.132,25.696,4.242,45.43
Station2,CBBG,Light,2022.11,11,44,797.347,18.122,2.123,41.262
Station2,AlcianBlue,Light,2022.11,11,40,725.598,18.14,1.932,30.257
Station2,CBBG,Light,2022.11,12,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,12,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,13,32,361.967,11.311,0.964,31.804
Station2,AlcianBlue,Light,2022.11,13,1,14.1,14.1,0.038,23.018
Station2,CBBG,Light,2022.11,14,52,895.395,17.219,2.384,39.893
Station2,AlcianBlue,Light,2022.11,14,80,1357.752,16.972,3.616,30.242
Station2,CBBG,Light,2022.11,15,49,1043.861,21.303,2.78,45.396
Station2,AlcianBlue,Light,2022.11,15,67,1082.7,16.16,2.883,31.833
Station2,CBBG,Light,2022.11,16,46,472.555,10.273,1.258,25.822
Station2,AlcianBlue,Light,2022.11,16,58,877.497,15.129,2.337,27.933
Station2,CBBG,Light,2022.11,17,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,17,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,18,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,18,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,19,51,1528.824,29.977,4.071,48.452
Station2,AlcianBlue,Light,2022.11,19,67,1477.003,22.045,3.933,37.743
Station2,CBBG,Light,2022.11,20,1,45.994,45.994,0.122,51.354
Station2,AlcianBlue,Light,2022.11,20,1,57.57,57.57,0.153,52.109
Station2,CBBG,Light,2022.11,21,41,1052.003,25.659,2.801,45.314
Station2,AlcianBlue,Light,2022.11,21,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,22,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,22,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.11,23,46,1172.112,25.481,3.121,48.348
Station2,AlcianBlue,Light,2022.11,23,96,1750.39,18.233,4.661,33.554
Station2,CBBG,Light,2022.11,24,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,24,1,5.333,5.333,0.014,8.527
Station2,CBBG,Light,2022.11,25,45,514.048,11.423,1.369,29.766
Station2,AlcianBlue,Light,2022.11,25,58,765.687,13.201,2.039,27.283
Station2,CBBG,Light,2022.11,26,62,1348.517,21.75,3.591,44.47
Station2,AlcianBlue,Light,2022.11,26,100,1793.73,17.937,4.777,32.918
Station2,CBBG,Light,2022.11,27,1,11.29,11.29,0.03,35.52
Station2,AlcianBlue,Light,2022.11,27,1,71.15,71.15,0.189,54.204
Station2,CBBG,Light,2022.11,28,33,319.797,9.691,0.852,26.097
Station2,AlcianBlue,Light,2022.11,28,58,860.718,14.84,2.292,27.581
Station2,CBBG,Light,2022.11,29,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.11,29,2,23.023,11.511,0.061,18.746
Station2,CBBG,Light,2022.11,30,43,1208.663,28.108,3.219,53.063
Station2,AlcianBlue,Light,2022.11,30,63,1557.648,24.725,4.148,41.63
Station2,CBBG,Light,2022.11,31,70,1137.305,16.247,3.029,38.329
Station2,AlcianBlue,Light,2022.11,31,102,1762.149,17.276,4.692,33.562
Station3,CBBG,Heavy,2022.11,1,14,248.153,17.725,0.661,41.512
Station3,AlcianBlue,Heavy,2022.11,1,2,75.702,37.851,0.202,21.775
Station3,CBBG,Heavy,2022.11,2,2,29.501,14.75,0.079,21.63
Station3,AlcianBlue,Heavy,2022.11,2,6,104.579,17.43,0.278,16.759
Station3,CBBG,Heavy,2022.11,3,3,44.433,14.811,0.118,15.369
Station3,AlcianBlue,Heavy,2022.11,3,3,77.393,25.798,0.206,18.922
Station3,CBBG,Heavy,2022.11,4,11,79.527,7.23,0.212,20.113
Station3,AlcianBlue,Heavy,2022.11,4,5,30.281,6.056,0.081,11.411
Station3,CBBG,Heavy,2022.11,5,1,9.651,9.651,0.026,12.115
Station3,AlcianBlue,Heavy,2022.11,5,6,82.96,13.827,0.221,15.851
Station3,CBBG,Heavy,2022.11,6,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,6,2,54.318,27.159,0.145,21.574
Station3,CBBG,Heavy,2022.11,7,1,6.4,6.4,0.017,9.534
Station3,AlcianBlue,Heavy,2022.11,7,2,35.198,17.599,0.094,15.08
Station3,CBBG,Heavy,2022.11,8,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,8,1,5.307,5.307,0.014,11.203
Station3,CBBG,Heavy,2022.11,9,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,9,2,38.762,19.381,0.103,20.292
Station3,CBBG,Heavy,2022.11,10,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,10,1,5.957,5.957,0.016,9.534
Station3,CBBG,Heavy,2022.11,11,2,30.047,15.023,0.08,19.561
Station3,AlcianBlue,Heavy,2022.11,11,2,52.94,26.47,0.141,19.419
Station3,CBBG,Heavy,2022.11,12,6,44.511,7.418,0.119,12.364
Station3,AlcianBlue,Heavy,2022.11,12,12,297.477,24.79,0.792,18.62
Station3,CBBG,Heavy,2022.11,13,1,5.515,5.515,0.015,8.622
Station3,AlcianBlue,Heavy,2022.11,13,7,54.318,7.76,0.145,11.181
Station3,CBBG,Heavy,2022.11,14,26,268.626,10.332,0.715,29.057
Station3,AlcianBlue,Heavy,2022.11,14,47,683.117,14.534,1.819,34.189
Station3,CBBG,Heavy,2022.11,15,2,59.599,29.8,0.159,20.067
Station3,AlcianBlue,Heavy,2022.11,15,4,87.487,21.872,0.233,17.307
Station3,CBBG,Heavy,2022.11,16,1,20.916,20.916,0.056,33.331
Station3,AlcianBlue,Heavy,2022.11,16,3,71.644,23.881,0.191,20.125
Station3,CBBG,Heavy,2022.11,17,15,199.454,13.297,0.531,34.929
Station3,AlcianBlue,Heavy,2022.11,17,3,86.134,28.711,0.229,18.89
Station3,CBBG,Heavy,2022.11,18,2,51.587,25.793,0.137,24.795
Station3,AlcianBlue,Heavy,2022.11,18,2,90.505,45.252,0.241,25.885
Station3,CBBG,Heavy,2022.11,19,1,5.333,5.333,0.014,8.527
Station3,AlcianBlue,Heavy,2022.11,19,4,36.446,9.112,0.097,11.7
Station3,CBBG,Heavy,2022.11,20,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,20,4,25.026,6.257,0.067,11.462
Station3,CBBG,Heavy,2022.11,21,2,24.376,12.188,0.065,14.679
Station3,AlcianBlue,Heavy,2022.11,21,2,29.787,14.893,0.079,15.222
Station3,CBBG,Heavy,2022.11,22,1,15.973,15.973,0.043,19.541
Station3,AlcianBlue,Heavy,2022.11,22,1,22.112,22.112,0.059,21.059
Station3,CBBG,Heavy,2022.11,23,12,224.896,18.741,0.599,48.25
Station3,AlcianBlue,Heavy,2022.11,23,59,647.19,10.969,1.723,26.748
Station3,CBBG,Heavy,2022.11,24,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.11,24,48,533.195,11.108,1.42,24.296
Station3,CBBG,Heavy,2022.11,25,2,69.823,34.912,0.186,26.57
Station3,AlcianBlue,Heavy,2022.11,25,4,158.897,39.724,0.423,26.127
Station3,CBBG,Heavy,2022.11,26,1,5.333,5.333,0.014,9.991
Station3,AlcianBlue,Heavy,2022.11,26,1,8.429,8.429,0.022,11.359
Station3,CBBG,Heavy,2022.11,27,17,198.855,11.697,0.53,31.445
Station3,AlcianBlue,Heavy,2022.11,27,2,90.479,45.239,0.241,28.132
Station3,CBBG,Heavy,2022.11,28,1,63.866,63.866,0.17,36.769
Station3,AlcianBlue,Heavy,2022.11,28,3,125.26,41.753,0.334,24.698
Station3,CBBG,Heavy,2022.11,29,21,275.442,13.116,0.733,32.865
Station3,AlcianBlue,Heavy,2022.11,29,3,32.856,10.952,0.087,15.125
Station3,CBBG,Heavy,2022.11,30,5,33.039,6.608,0.088,21.375
Station3,AlcianBlue,Heavy,2022.11,30,1,24.896,24.896,0.066,23.891
Station3,CBBG,Heavy,2022.11,31,25,387.695,15.508,1.032,40.669
Station3,AlcianBlue,Heavy,2022.11,31,2,36.602,18.301,0.097,19.761
Station3,CBBG,Heavy,2022.11,32,1,5.255,5.255,0.014,10.219
Station3,AlcianBlue,Heavy,2022.11,32,3,32.076,10.692,0.085,14.131
Station3,CBBG,Light,2022.11,1,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,1,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,2,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,2,1,25.052,25.052,0.067,22.64
Station3,CBBG,Light,2022.11,3,1,12.539,12.539,0.033,17.566
Station3,AlcianBlue,Light,2022.11,3,1,22.659,22.659,0.06,18.313
Station3,CBBG,Light,2022.11,4,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,4,4,35.276,8.819,0.094,14.443
Station3,CBBG,Light,2022.11,5,2,29.995,14.997,0.08,14.715
Station3,AlcianBlue,Light,2022.11,5,2,36.394,18.197,0.097,15.895
Station3,CBBG,Light,2022.11,6,2,13.528,6.764,0.036,12.477
Station3,AlcianBlue,Light,2022.11,6,2,18.73,9.365,0.05,12.257
Station3,CBBG,Light,2022.11,7,26,377.653,14.525,1.006,35.463
Station3,AlcianBlue,Light,2022.11,7,2,100.728,50.364,0.268,30.491
Station3,CBBG,Light,2022.11,8,1,6.816,6.816,0.018,10.825
Station3,AlcianBlue,Light,2022.11,8,1,11.629,11.629,0.031,12.555
Station3,CBBG,Light,2022.11,9,29,630.541,21.743,1.679,44.506
Station3,AlcianBlue,Light,2022.11,9,54,982.206,18.189,2.616,36.285
Station3,CBBG,Light,2022.11,10,1,20.421,20.421,0.054,29.154
Station3,AlcianBlue,Light,2022.11,10,1,32.96,32.96,0.088,22.562
Station3,CBBG,Light,2022.11,11,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,11,3,33.741,11.247,0.09,15.34
Station3,CBBG,Light,2022.11,12,1,31.217,31.217,0.083,27.062
Station3,AlcianBlue,Light,2022.11,12,3,79.292,26.431,0.211,22.25
Station3,CBBG,Light,2022.11,13,18,198.465,11.026,0.528,29.368
Station3,AlcianBlue,Light,2022.11,13,1,14.308,14.308,0.038,16.41
Station3,CBBG,Light,2022.11,14,4,50.832,12.708,0.135,32.304
Station3,AlcianBlue,Light,2022.11,14,29,383.429,13.222,1.021,27.143
Station3,CBBG,Light,2022.11,15,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,15,3,25.026,8.342,0.067,13.693
Station3,CBBG,Light,2022.11,16,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,16,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,17,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,17,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,18,26,308.845,11.879,0.822,32.811
Station3,AlcianBlue,Light,2022.11,18,1,10.224,10.224,0.027,12.099
Station3,CBBG,Light,2022.11,19,2,30.073,15.036,0.08,24.984
Station3,AlcianBlue,Light,2022.11,19,3,68.757,22.919,0.183,18.94
Station3,CBBG,Light,2022.11,20,1,16.129,16.129,0.043,15.765
Station3,AlcianBlue,Light,2022.11,20,1,22.373,22.373,0.06,18.668
Station3,CBBG,Light,2022.11,21,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,21,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,22,1,12.591,12.591,0.034,17.472
Station3,AlcianBlue,Light,2022.11,22,1,15.01,15.01,0.04,18.707
Station3,CBBG,Light,2022.11,23,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,23,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,24,21,256.4,12.21,0.683,30.989
Station3,AlcianBlue,Light,2022.11,24,26,354.735,13.644,0.945,27.8
Station3,CBBG,Light,2022.11,25,1,9.079,9.079,0.024,28.039
Station3,AlcianBlue,Light,2022.11,25,2,20.942,10.471,0.056,19.042
Station3,CBBG,Light,2022.11,26,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,26,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,27,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2022.11,27,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,28,42,558.897,13.307,1.488,30.794
Station3,AlcianBlue,Light,2022.11,28,64,1013.762,15.84,2.7,29.734
Station3,CBBG,Light,2022.11,29,29,664.23,22.904,1.769,52.556
Station3,AlcianBlue,Light,2022.11,29,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.11,30,1,16.779,16.779,0.045,16.96
Station3,AlcianBlue,Light,2022.11,30,2,39.594,19.797,0.105,21.319
Station3,CBBG,Light,2022.11,31,1,30.125,30.125,0.08,22.373
Station3,AlcianBlue,Light,2022.11,31,1,38.45,38.45,0.102,24.197
Station3,CBBG,Light,2022.11,32,45,515.01,11.445,1.371,31.868
Station3,AlcianBlue,Light,2022.11,32,57,757.076,13.282,2.016,30.995
Station3,CBBG,Light,2022.11,33,1,16.831,16.831,0.045,33.637
Station3,AlcianBlue,Light,2022.11,33,5,64.178,12.836,0.171,16.01
Station4,CBBG,Heavy,2022.11,1,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,1,61,1127.575,18.485,3.003,37.788
Station4,CBBG,Heavy,2022.11,2,1,6.035,6.035,0.016,9.456
Station4,AlcianBlue,Heavy,2022.11,2,1,7.414,7.414,0.02,9.818
Station4,CBBG,Heavy,2022.11,3,2,44.069,22.034,0.117,25.716
Station4,AlcianBlue,Heavy,2022.11,3,1,73.517,73.517,0.196,37.626
Station4,CBBG,Heavy,2022.11,4,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,4,2,18.418,9.209,0.049,12.146
Station4,CBBG,Heavy,2022.11,5,2,13.502,6.751,0.036,16.257
Station4,AlcianBlue,Heavy,2022.11,5,5,52.81,10.562,0.141,11.92
Station4,CBBG,Heavy,2022.11,6,50,1280.307,25.606,3.409,43.575
Station4,AlcianBlue,Heavy,2022.11,6,52,1258.923,24.21,3.352,42.443
Station4,CBBG,Heavy,2022.11,7,43,1509.573,35.106,4.02,58.985
Station4,AlcianBlue,Heavy,2022.11,7,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,8,1,5.385,5.385,0.014,10.313
Station4,AlcianBlue,Heavy,2022.11,8,2,19.069,9.534,0.051,14.774
Station4,CBBG,Heavy,2022.11,9,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,9,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,10,50,1618.835,32.377,4.311,48.443
Station4,AlcianBlue,Heavy,2022.11,10,50,1783.871,35.677,4.75,53.284
Station4,CBBG,Heavy,2022.11,11,1,5.827,5.827,0.016,10.447
Station4,AlcianBlue,Heavy,2022.11,11,5,82.284,16.457,0.219,15.306
Station4,CBBG,Heavy,2022.11,12,45,2258.923,50.198,6.015,70.923
Station4,AlcianBlue,Heavy,2022.11,12,1,16.129,16.129,0.043,16.56
Station4,CBBG,Heavy,2022.11,13,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,13,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,14,1,13.476,13.476,0.036,14.507
Station4,AlcianBlue,Heavy,2022.11,14,1,20.317,20.317,0.054,17.795
Station4,CBBG,Heavy,2022.11,15,34,1085.588,31.929,2.891,51.482
Station4,AlcianBlue,Heavy,2022.11,15,1,42.456,42.456,0.113,30.718
Station4,CBBG,Heavy,2022.11,16,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,16,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,17,30,1223.543,40.785,3.258,65.404
Station4,AlcianBlue,Heavy,2022.11,17,44,1457.128,33.117,3.88,52.007
Station4,CBBG,Heavy,2022.11,18,54,1125.806,20.848,2.998,48.955
Station4,AlcianBlue,Heavy,2022.11,18,1,22.893,22.893,0.061,28.564
Station4,CBBG,Heavy,2022.11,19,56,1146.28,20.469,3.052,40.686
Station4,AlcianBlue,Heavy,2022.11,19,58,1589.178,27.4,4.232,49.414
Station4,CBBG,Heavy,2022.11,20,50,1834.911,36.698,4.886,48.553
Station4,AlcianBlue,Heavy,2022.11,20,4,81.217,20.304,0.216,22.278
Station4,CBBG,Heavy,2022.11,21,46,1438.606,31.274,3.831,49.794
Station4,AlcianBlue,Heavy,2022.11,21,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,22,1,9.001,9.001,0.024,12.744
Station4,AlcianBlue,Heavy,2022.11,22,1,10.744,10.744,0.029,13.656
Station4,CBBG,Heavy,2022.11,23,58,1268.861,21.877,3.379,45.945
Station4,AlcianBlue,Heavy,2022.11,23,72,1482.7,20.593,3.948,39.025
Station4,CBBG,Heavy,2022.11,24,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,24,1,5.047,5.047,0.013,8.394
Station4,CBBG,Heavy,2022.11,25,37,2364.386,63.902,6.296,86.095
Station4,AlcianBlue,Heavy,2022.11,25,55,3269.251,59.441,8.706,61.024
Station4,CBBG,Heavy,2022.11,26,49,1269.875,25.916,3.382,58.382
Station4,AlcianBlue,Heavy,2022.11,26,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,27,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,27,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.11,28,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,28,1,6.191,6.191,0.016,9.912
Station4,CBBG,Heavy,2022.11,29,2,43.262,21.631,0.115,18.392
Station4,AlcianBlue,Heavy,2022.11,29,2,69.667,34.834,0.186,20.918
Station4,CBBG,Heavy,2022.11,30,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2022.11,30,44,1980.255,45.006,5.273,61.795
Station4,CBBG,Heavy,2022.11,31,73,1663.944,22.794,4.431,48.355
Station4,AlcianBlue,Heavy,2022.11,31,2,198.829,99.415,0.529,61.158
Station4,CBBG,Heavy,2022.11,32,1,8.351,8.351,0.022,10.825
Station4,AlcianBlue,Heavy,2022.11,32,4,137.955,34.489,0.367,24.215
Station4,CBBG,Light,2022.11,1,0,0,NaN,0,NaN
Station4,AlcianBlue,Light,2022.11,1,1,8.143,8.143,0.022,11.147
Station4,CBBG,Light,2022.11,2,0,0,NaN,0,NaN
Station4,AlcianBlue,Light,2022.11,2,45,565.895,12.575,1.507,25.707
Station4,CBBG,Light,2022.11,3,36,1270.63,35.295,3.384,68.905
Station4,AlcianBlue,Light,2022.11,3,80,1545.864,19.323,4.117,35.708
Station4,CBBG,Light,2022.11,4,1,14.646,14.646,0.039,15.804
Station4,AlcianBlue,Light,2022.11,4,1,16.935,16.935,0.045,15.403
Station4,CBBG,Light,2022.11,5,0,0,NaN,0,NaN
Station4,AlcianBlue,Light,2022.11,5,1,16.727,16.727,0.045,18.101
